year,specefic_date,total sale_dollars,total state_bottle_cost,total state_bottle_retail,total bottles_sold,total volume_sold_liters
2015,08-05,8535.569999999998,580.2200000000001,871.0400000000002,696,541.16
2015,05-13,11096.650000000005,617.0799999999999,927.9199999999997,1025,693.38
2015,06-22,10254.540000000005,602.52,905.6900000000002,1047,721.38
2015,02-23,10539.08,622.8500000000004,936.9499999999999,987,792.26
2015,11-11,8408.08,582.1000000000001,873.5600000000001,763,529.38
2015,06-04,8054.89,480.25999999999993,723.11,750,510.0
2015,01-26,10324.74,621.52,932.39,824,586.64
2015,01-07,12400.99,729.9400000000004,1095.92,1012,722.26
2015,06-16,8243.29,509.2200000000001,765.85,676,486.76
2015,04-14,10357.150000000001,651.4800000000002,979.3500000000003,897,692.76
2015,12-02,15165.610000000002,719.0300000000003,1081.09,1079,816.38
2015,03-03,8641.97,565.53,849.8399999999998,698,535.26
2015,03-04,10358.109999999997,697.4900000000002,1046.6900000000003,689,568.88
2015,04-09,5346.969999999999,306.08000000000004,459.31999999999994,449,330.38
2015,04-13,9316.409999999998,562.4100000000001,844.74,795,587.76
2015,12-08,10314.970000000003,660.1500000000002,992.0200000000001,887,667.88
2015,09-21,9842.830000000002,574.8300000000003,862.8100000000002,748,560.26
2015,08-20,5820.58,411.9,618.69,480,363.0
2015,04-08,8793.65,498.93999999999994,748.5299999999999,892,561.76
2015,12-22,12572.930000000004,811.3599999999999,1218.9000000000008,1006,692.88
2015,10-08,7030.939999999998,410.05000000000007,618.6999999999998,634,440.38
2015,10-06,8813.020000000002,581.0200000000001,874.7699999999998,773,556.88
2015,05-20,8669.799999999997,521.58,782.8800000000001,675,508.14
2015,12-01,16202.140000000001,926.9200000000003,1394.010000000001,1408,1029.52
2015,10-22,8244.66,381.15999999999997,572.83,556,492.76
2015,01-08,6700.150000000001,407.76,611.7499999999999,575,430.88
2015,02-24,6430.290000000002,418.8400000000001,630.6700000000002,575,430.88
2015,01-22,12194.920000000002,401.74000000000007,603.7199999999998,916,710.26
2015,05-18,12829.78,865.7100000000002,1300.3700000000001,1017,793.14
2015,09-28,9282.209999999997,550.0600000000001,825.21,833,658.88
2015,02-04,9643.22,582.94,875.4,914,666.64
2015,01-15,6073.830000000002,408.9,615.0100000000001,511,342.88
2015,10-29,21950.660000000003,508.45000000000016,764.1399999999999,2097,1019.76
2015,04-01,10124.199999999999,669.9400000000002,1005.9399999999999,784,582.76
2015,08-10,10214.18,630.5699999999999,947.0000000000001,877,633.76
2015,09-14,16655.33,1008.2000000000003,1512.5600000000002,1336,963.88
2015,06-30,8186.569999999998,534.99,804.36,604,447.88
2015,10-26,11840.020000000008,741.87,1113.7700000000002,922,692.88
2015,02-02,10514.67,667.9100000000002,1003.4100000000001,784,585.76
2015,03-10,8670.33,540.45,811.6500000000002,773,561.38
2015,01-21,7603.729999999999,451.85999999999996,679.8900000000001,717,480.38
2015,07-07,10607.550000000003,678.6400000000003,1019.6299999999999,868,678.88
2015,10-12,11352.240000000002,628.6200000000001,944.0300000000001,959,711.38
2015,03-25,8644.120000000003,552.24,829.32,785,564.38
2015,10-01,7122.209999999997,439.79999999999995,660.9699999999999,711,513.0
2015,05-28,10830.220000000001,538.1700000000002,807.6400000000002,742,540.76
2015,06-18,7919.270000000001,498.21999999999997,748.5699999999998,676,464.26
2015,06-01,15314.099999999999,889.3300000000006,1335.7900000000004,1172,879.38
2015,12-26,11763.880000000006,739.9600000000003,1112.92,1030,759.88
2015,06-09,6820.149999999999,470.19,706.6700000000002,616,479.38
2015,07-08,8823.810000000001,605.67,908.6399999999999,724,519.76
2015,09-09,11976.480000000003,696.7800000000003,1045.3500000000004,1015,714.76
2015,08-19,8494.42,552.4300000000002,829.77,789,549.88
2015,10-07,10707.100000000004,740.0200000000002,1111.2099999999998,851,649.88
2015,07-15,12782.2,678.2700000000001,1017.97,977,673.88
2015,06-15,24018.09999999999,627.59,942.5699999999999,1498,1196.26
2015,05-05,9231.16,569.5300000000002,855.1,847,614.26
2015,05-11,11940.280000000004,716.8800000000001,1078.39,862,654.76
2015,05-04,14287.08,753.7100000000002,1132.3200000000002,1280,967.88
2015,04-20,9171.0,503.3999999999999,755.34,825,575.64
2015,03-16,9814.450000000003,621.9099999999999,933.0600000000002,832,602.38
2015,02-25,10542.55,524.58,789.8399999999999,1014,821.88
2015,12-09,10062.31,591.2000000000002,887.9300000000001,828,589.0799999999999
2015,12-23,7679.459999999998,521.9700000000001,784.5099999999999,568,413.26
2015,12-16,15987.690000000006,943.2900000000004,1415.6600000000012,1252,896.26
2015,06-24,7933.140000000001,552.8199999999999,831.4699999999999,623,457.88
2015,02-11,18608.47,710.0500000000002,1067.18,1268,1009.88
2015,09-01,8784.599999999995,581.1500000000001,872.2700000000002,634,539.26
2015,12-14,10363.21,700.7800000000002,1052.56,799,644.26
2015,07-22,6620.100000000001,508.2899999999999,763.0500000000001,579,450.0
2015,08-17,11326.660000000005,699.2400000000001,1051.9100000000003,960,690.0
2015,05-27,10458.950000000004,705.95,1060.1100000000001,796,608.26
2015,03-31,18925.959999999992,495.71,744.65,1228,1644.88
2015,11-25,1196.61,51.71,77.59,77,55.879999999999995
2015,12-21,10148.860000000002,682.2100000000002,1026.7200000000005,781,609.76
2015,10-20,10422.219999999998,572.85,862.45,817,622.38
2015,11-23,5941.300000000001,471.72,707.96,500,417.14
2015,09-16,8002.590000000002,495.6099999999998,743.5200000000001,788,544.88
2015,05-26,11267.789999999999,681.6100000000002,1026.0900000000004,902,699.38
2015,09-22,6235.619999999998,400.9000000000001,601.69,611,429.38
2015,06-23,8329.53,583.8400000000001,876.3900000000002,703,562.38
2015,02-05,9397.39,434.01,653.64,724,515.38
2015,08-06,9658.679999999998,599.03,899.17,755,498.38
2015,08-31,9595.520000000002,575.07,863.56,790,576.76
2015,06-10,9091.399999999996,603.4300000000003,906.5299999999999,771,574.76
2015,08-26,8631.730000000001,505.0799999999999,759.1899999999999,722,538.88
2015,05-12,8749.390000000001,553.3399999999999,831.9499999999999,773,585.38
2015,11-04,11336.030000000004,686.74,1031.01,1045,918.0
2015,11-16,11504.050000000003,785.7499999999998,1179.0800000000002,1009,705.76
2015,02-26,5685.1,398.76,600.05,587,408.38
2015,09-29,10441.680000000008,659.0500000000001,990.6000000000003,879,674.38
2015,12-18,7867.0199999999995,458.1200000000001,690.2599999999998,641,474.38
2015,09-02,11158.760000000004,643.59,965.9599999999998,966,628.0
2015,05-21,6535.96,396.08000000000004,594.4800000000001,542,394.88
2015,11-02,10188.600000000002,572.2600000000001,858.7700000000002,802,571.38
2015,02-09,9603.87,594.5799999999999,893.5199999999999,809,540.38
2015,05-06,12034.470000000007,719.7000000000002,1081.2500000000002,1109,772.88
2015,10-19,19117.319999999992,701.9499999999999,1057.3100000000002,1203,969.88
2015,08-24,26849.410000000003,612.56,920.5000000000002,1619,1299.38
2015,08-12,9448.92,539.1000000000001,810.76,713,489.38
2015,11-30,11773.390000000009,754.7400000000002,1132.29,1000,695.38
2015,11-18,12063.570000000002,738.9600000000002,1109.3600000000004,1116,789.0
2015,09-10,7213.829999999999,421.21000000000004,632.72,611,412.88
2015,07-29,9484.020000000002,547.7099999999999,822.1800000000002,833,542.0
2015,11-09,9374.429999999998,651.3800000000001,978.2400000000001,785,615.38
2015,10-13,11716.260000000002,663.7200000000001,999.1700000000001,939,834.0
2015,09-04,8571.960000000001,331.99,498.08,804,667.5
2015,06-29,12244.740000000003,608.1900000000004,913.9500000000002,1240,991.5
2015,11-05,5970.18,430.78000000000003,646.5400000000001,504,405.0
2015,08-13,10923.300000000001,668.1300000000001,1002.9800000000001,801,576.0
2015,10-14,12093.630000000005,695.91,1046.71,933,661.5
2015,10-15,11071.260000000002,581.8600000000001,874.63,750,619.5
2015,11-24,7094.739999999998,453.48999999999995,680.3100000000001,547,402.82
2015,12-28,15379.68,942.6900000000003,1417.5900000000004,1248,904.5
2015,12-30,7088.3099999999995,450.49000000000007,675.8400000000001,607,408.75
2015,11-12,6867.12,433.31000000000006,650.5799999999998,581,449.0
2015,12-29,13583.340000000006,807.0600000000002,1212.9400000000005,1095,789.0
2015,09-24,8068.500000000002,441.73999999999984,662.7600000000001,702,502.5
2015,04-02,8968.86,483.8399999999999,726.7599999999999,732,474.0
2015,01-06,8480.619999999997,540.1600000000001,810.72,689,488.0
2015,07-13,12249.420000000002,789.83,1186.5000000000002,924,702.0
2015,04-30,6600.600000000001,409.5199999999999,615.1299999999999,612,408.0
2015,01-05,11172.089999999998,709.5200000000004,1064.96,874,641.5
2015,12-03,10234.24,571.5600000000001,860.5500000000001,785,566.0
2015,05-07,7284.480000000001,433.91999999999985,652.0799999999998,600,450.0
2015,11-10,11865.300000000003,744.0400000000002,1116.8900000000006,918,679.5
2015,08-27,5862.369999999999,360.24000000000007,541.06,593,422.5
2015,06-08,10422.539999999997,683.8700000000002,1028.1100000000001,832,603.5
2015,04-22,11772.090000000004,710.3,1065.75,839,665.5
2015,07-21,5844.18,366.59,550.23,504,390.0
2015,11-03,9673.050000000003,623.4700000000001,935.8500000000001,832,622.5
2015,02-18,9109.380000000001,585.5500000000001,880.61,690,514.5
2015,12-07,11673.330000000004,654.7300000000002,984.5300000000001,1087,785.62
2015,05-19,10528.740000000007,642.06,964.5000000000001,870,624.0
2015,08-18,11676.680000000004,760.94,1144.0300000000002,865,701.62
2015,06-25,7791.299999999999,475.17,713.78,522,373.5
2015,12-17,9116.829999999998,555.7300000000001,836.36,767,559.0
2015,04-29,12324.340000000006,681.4600000000004,1024.51,1199,806.0
2015,01-12,9442.560000000003,619.3100000000001,929.38,822,642.0
2015,04-16,5195.160000000001,306.93,461.67999999999995,444,339.0
2015,02-10,6211.140000000001,405.81,611.16,498,393.0
2015,07-14,11047.340000000004,683.37,1025.9999999999998,955,706.12
2015,01-27,7766.2300000000005,420.67,631.72,725,526.0
2015,03-18,7864.349999999998,556.9200000000001,836.0999999999998,653,480.5
2015,01-29,8047.800000000001,432.93999999999994,649.51,690,483.0
2015,11-17,10624.930000000004,687.8199999999998,1033.1700000000003,869,644.0
2015,07-06,11228.520000000002,731.42,1098.4100000000003,966,729.0
2015,07-20,8188.380000000003,491.75,738.28,738,531.0
2015,07-27,9683.159999999998,576.95,867.5299999999999,930,613.5
2015,03-26,7507.3200000000015,425.6,639.9699999999999,570,436.5
2015,01-28,9706.290000000003,650.5500000000001,978.0699999999998,827,625.0
2015,04-07,7454.229999999998,447.79,673.0500000000001,659,477.5
2015,09-23,8968.83,546.1,819.3,743,552.5
2015,04-23,6879.480000000001,423.76000000000005,636.7800000000001,660,493.5
2015,04-15,9543.630000000001,562.4,845.4699999999999,827,617.0
2015,06-26,7341.42,442.8800000000001,665.39,630,480.0
2015,06-17,8869.919999999996,554.4000000000001,832.6700000000001,738,532.5
2015,02-17,9943.070000000003,717.7700000000002,1079.17,781,616.12
2015,06-02,8797.2,519.6200000000001,781.27,852,625.5
2015,04-21,7848.24,571.8100000000002,857.8599999999998,669,561.0
2015,05-14,7687.6799999999985,434.27000000000004,652.4799999999999,576,423.0
2015,04-28,12895.829999999998,524.37,787.6799999999998,1211,1173.5
2015,03-30,11113.240000000002,646.0000000000002,971.3800000000002,941,677.5
2015,08-11,10997.880000000001,665.73,1000.8700000000003,954,708.0
2015,02-03,6455.28,443.77000000000004,666.0200000000001,552,397.5
2015,10-27,9018.820000000002,547.55,823.91,730,600.0
2015,06-11,5345.029999999997,367.47000000000014,552.26,514,367.12
2015,08-25,14547.18,685.7800000000002,1029.7000000000003,1235,1196.62
2015,09-30,7808.6399999999985,517.1800000000001,776.2899999999997,817,527.2
2015,07-01,10139.760000000004,584.6800000000003,878.5500000000002,858,565.5
2015,11-19,7129.65,425.63,638.59,549,388.5
2015,12-15,14329.920000000004,863.4400000000004,1297.7200000000003,1020,820.62
2015,12-10,8573.28,561.5600000000001,843.52,636,514.5
2015,03-19,6612.780000000001,390.74000000000007,586.2099999999997,654,450.0
2015,08-04,10391.220000000003,639.2500000000001,960.1400000000001,798,637.5
2015,03-24,6252.899999999999,412.73999999999995,620.01,552,450.0
2015,11-21,7539.599999999999,360.60999999999996,541.0000000000001,666,495.0
2015,01-20,7186.4400000000005,504.9599999999999,757.5500000000001,612,505.5
2015,01-14,5452.98,366.67999999999995,550.1200000000001,461,312.5
2015,04-06,7970.6100000000015,526.08,791.21,692,533.0
2015,03-12,5485.739999999999,350.50999999999993,526.3599999999999,546,397.5
2015,03-02,14352.959999999995,840.4300000000004,1262.1700000000003,1079,771.5
2015,02-12,7342.26,417.13,626.1600000000001,621,397.5
2015,05-22,9784.14,486.76,731.5300000000002,690,682.5
2015,11-20,17073.960000000003,505.87000000000006,759.16,852,954.0
2015,03-05,7007.280000000002,419.33,630.2900000000001,516,379.5
2015,03-11,11161.99,652.2700000000002,980.27,839,644.5
2015,09-03,8492.04,502.60999999999984,754.4299999999998,654,484.5
2015,09-15,11837.340000000004,651.1100000000004,978.16,1092,844.5
2015,04-27,11060.470000000001,612.1700000000002,919.9500000000003,989,694.0
2015,03-23,6007.560000000001,406.91999999999985,611.4600000000002,504,420.0
2015,03-17,11115.18,720.3700000000001,1080.9600000000003,840,675.0
2015,10-21,8619.99,489.7900000000001,735.8599999999999,785,537.5
2015,10-28,7576.679999999999,506.62,761.98,738,565.5
2015,03-09,11320.269999999999,713.2900000000002,1071.5500000000002,872,650.0
2015,07-09,7956.5999999999985,509.4800000000001,765.2,660,505.5
2015,08-03,12689.580000000005,667.8900000000002,1003.8200000000003,1097,770.0
2015,02-16,6293.340000000001,385.36,578.54,702,489.0
2015,07-23,6100.2,361.01000000000005,542.3499999999999,390,288.0
2015,01-13,10479.960000000003,711.52,1067.6700000000003,810,639.0
2015,07-02,492.12,27.34,41.01,36,27.0
2015,06-03,9058.829999999998,620.0800000000002,931.4800000000005,785,594.5
2015,10-05,7103.49,500.4899999999999,755.2100000000003,641,503.0
2015,09-08,7953.959999999999,510.74000000000007,766.75,612,472.5
2015,09-17,8397.660000000002,518.28,777.5500000000001,696,471.0
2015,07-28,11945.220000000001,729.2699999999999,1098.2599999999998,888,678.0
2015,07-16,6938.219999999998,442.60999999999996,665.1700000000001,552,415.5
2015,07-30,9293.880000000003,554.73,832.8499999999999,867,598.5
2015,02-19,6861.810000000003,426.5699999999998,642.2299999999999,661,460.12
2015,01-16,8234.339999999998,512.55,768.92,612,480.0
2015,12-31,226.8,10.8,16.2,36,18.0
2015,12-24,1121.52,35.31,52.97,36,27.0
2015,09-25,323.28,8.98,13.47,24,18.0
2015,02-06,188.94,20.99,31.49,6,10.5
