year,specefic_date,total sale_dollars,total state_bottle_cost,total state_bottle_retail,total bottles_sold,total volume_sold_liters
2013,06-27,13042.38000000001,799.4100000000001,1201.0600000000002,1100,790.64
2013,01-17,8512.97,465.7900000000001,699.8000000000001,683,468.5
2013,05-09,10589.580000000002,678.5000000000002,1023.06,898,614.38
2013,12-30,10958.860000000002,665.76,1002.6299999999999,779,600.38
2013,10-17,9516.28,515.2100000000002,777.4,731,505.88
2013,12-04,8630.919999999998,518.1100000000001,781.1100000000001,695,532.88
2013,06-15,6965.43,486.74000000000007,731.0699999999999,556,449.88
2013,02-11,6606.719999999998,449.84000000000003,678.0600000000001,538,432.88
2013,09-17,6867.670000000001,449.07000000000005,674.1500000000001,630,481.5
2013,03-20,6248.599999999998,415.52000000000004,623.5500000000002,611,429.38
2013,01-10,6937.040000000001,444.64000000000004,668.99,569,423.38
2013,07-29,11315.690000000002,649.8599999999999,977.08,857,600.38
2013,05-07,15237.819999999996,504.27000000000004,757.5500000000001,932,770.26
2013,12-02,11153.019999999999,749.4800000000002,1127.4200000000003,904,675.88
2013,06-04,13764.019999999999,472.5500000000002,711.16,904,758.26
2013,01-08,9020.830000000002,584.5200000000002,878.6200000000001,836,637.64
2013,08-12,12884.890000000005,655.6800000000001,985.3400000000003,1097,927.38
2013,09-25,23700.010000000006,565.5500000000001,848.3800000000001,1295,1133.5
2013,03-19,8305.570000000003,506.31,759.5600000000001,796,600.76
2013,04-30,7046.8899999999985,423.67000000000013,637.5999999999999,712,510.88
2013,10-29,6117.660000000003,420.96,635.08,479,399.38
2013,09-03,11218.859999999999,615.4600000000003,923.38,1094,911.26
2013,03-28,9218.610000000002,571.79,858.4899999999999,800,607.88
2013,12-09,14355.240000000002,877.1,1319.9600000000003,1055,827.0
2013,05-14,6207.6500000000015,342.7500000000001,515.98,562,411.76
2013,02-12,7599.150000000002,474.93000000000006,714.4000000000001,723,542.76
2013,01-03,16055.420000000007,744.4700000000001,1119.0000000000005,1163,872.0
2013,10-24,12127.420000000006,596.1400000000001,901.5200000000001,1127,709.88
2013,04-23,15270.22,651.9000000000001,981.6800000000002,1049,882.38
2013,09-16,8312.119999999999,537.61,806.4800000000001,718,527.26
2013,01-21,6711.52,411.37,617.1600000000001,581,408.38
2013,07-11,8386.47,503.93000000000006,757.2600000000003,775,521.02
2013,11-22,6895.999999999999,478.42000000000013,718.22,543,385.88
2013,02-19,8667.23,575.7200000000001,866.12,736,548.38
2013,04-15,7783.440000000003,484.86,729.42,598,452.26
2013,01-23,5489.939999999999,403.77,608.26,496,419.38
2013,01-02,6502.129999999999,411.70000000000016,618.3700000000002,538,414.88
2013,05-29,8554.33,494.71000000000004,744.4200000000001,809,552.38
2013,08-19,10046.500000000005,673.68,1012.1800000000002,862,662.26
2013,10-28,9642.840000000002,595.9699999999998,900.8500000000001,846,616.5
2013,11-19,7502.739999999999,465.91,698.99,629,592.88
2013,01-29,7022.21,402.4,606.21,662,505.52
2013,12-21,6193.6799999999985,415.83000000000004,625.1400000000001,485,382.88
2013,03-13,7325.24,481.28000000000014,722.3600000000002,664,506.38
2013,06-03,6220.009999999998,413.2300000000001,621.5500000000002,581,426.38
2013,09-30,12416.030000000006,827.7500000000001,1242.0600000000006,916,682.38
2013,09-26,7679.129999999999,502.82000000000005,754.6700000000002,616,461.26
2013,07-23,6006.15,400.66999999999996,602.8600000000001,527,396.38
2013,06-17,5308.7300000000005,344.38000000000005,517.6100000000001,466,368.38
2013,06-25,11723.770000000008,735.9499999999997,1107.8400000000001,1061,750.38
2013,12-16,12678.580000000007,776.52,1167.88,1099,767.88
2013,06-26,9412.750000000004,613.17,922.2900000000001,874,642.76
2013,08-05,10241.35000000001,663.7200000000001,996.7200000000003,903,646.26
2013,04-11,8732.49,498.25999999999993,750.26,857,600.38
2013,09-04,7244.769999999999,460.92999999999995,691.5900000000001,557,421.88
2013,07-25,6481.279999999999,394.64000000000004,592.3800000000003,604,449.38
2013,05-01,5844.0599999999995,379.79999999999995,571.44,460,374.26
2013,12-20,7789.099999999999,520.8900000000001,782.5699999999999,610,475.38
2013,05-31,8069.4,508.7800000000002,764.0899999999999,761,544.88
2013,04-03,5647.96,370.15,557.0600000000001,478,366.76
2013,03-05,8465.559999999998,557.4100000000001,836.4399999999998,765,607.38
2013,12-18,13118.670000000006,704.1599999999999,1060.7100000000003,1017,745.26
2013,10-03,11129.000000000004,657.78,998.0100000000003,947,669.38
2013,01-15,6740.609999999999,466.06,700.7800000000003,647,508.88
2013,05-21,7131.969999999998,430.8900000000001,647.7500000000001,722,491.14
2013,01-30,7034.920000000001,472.3800000000001,711.2099999999999,665,544.88
2013,04-09,6240.0199999999995,336.50000000000006,506.1500000000001,550,414.76
2013,10-23,9673.320000000005,618.78,933.66,886,603.88
2013,02-20,6115.64,383.40000000000003,577.7700000000001,556,438.76
2013,10-22,6098.280000000002,426.46000000000015,644.6700000000001,485,364.88
2013,09-10,6851.530000000001,433.7500000000001,651.08,545,436.88
2013,05-15,7929.670000000002,482.0300000000001,726.4899999999998,707,522.38
2013,08-07,9158.560000000001,555.09,835.4200000000003,879,602.88
2013,08-14,8105.359999999997,478.58000000000004,719.7900000000002,800,553.76
2013,10-21,8112.28,516.96,779.71,773,538.88
2013,09-12,5190.799999999999,339.7800000000001,509.69999999999993,542,361.88
2013,10-02,10450.870000000008,675.32,1023.0199999999999,995,759.38
2013,02-21,8636.630000000003,479.10000000000014,719.21,725,540.38
2013,06-24,11025.6,687.63,1035.5,850,638.38
2013,03-07,8101.609999999999,541.7200000000001,812.5200000000002,605,460.88
2013,01-24,8809.43,545.53,819.1500000000001,671,492.38
2013,11-07,8682.230000000003,557.2799999999999,836.48,663,450.38
2013,10-09,10025.209999999995,572.07,862.9399999999999,785,568.88
2013,07-02,11109.2,549.67,828.7700000000001,911,807.38
2013,03-14,12360.700000000004,559.9600000000002,841.7500000000001,951,966.26
2013,11-20,10350.299999999997,644.86,968.4400000000003,863,631.88
2013,04-18,7787.559999999999,507.3500000000002,762.7600000000001,796,553.38
2013,11-13,9091.510000000002,593.56,891.2,803,601.88
2013,10-14,10399.210000000001,646.6700000000001,978.5500000000001,954,700.5
2013,11-11,9272.34,592.2499999999998,890.7299999999999,831,613.38
2013,07-16,6534.879999999999,409.61,617.2300000000001,617,457.88
2013,03-04,8142.339999999999,476.6700000000002,715.5600000000002,743,538.88
2013,08-29,8091.549999999999,487.4,731.4099999999999,658,480.88
2013,02-04,12002.5,485.61,730.4599999999999,935,1006.88
2013,12-27,20531.279999999984,792.8200000000002,1193.7500000000002,1223,1032.5
2013,08-26,11622.9,624.6,939.01,1158,934.62
2013,10-07,12379.02,421.6600000000001,639.2099999999999,894,744.0
2013,11-26,5895.120000000002,323.67999999999995,486.36999999999995,558,372.0
2013,11-18,11269.37,689.2000000000002,1035.6500000000005,929,707.0
2013,10-16,13457.699999999999,705.9500000000002,1066.8999999999996,1185,865.5
2013,10-04,18275.340000000004,465.4899999999999,704.8199999999999,1218,1174.5
2013,10-11,11020.860000000006,545.1800000000001,821.9,630,400.5
2013,11-25,8737.500000000002,598.25,898.0600000000002,660,513.0
2013,12-26,11370.310000000001,670.5400000000001,1008.9999999999998,887,626.0
2013,12-03,6834.58,477.3500000000001,719.1200000000001,719,521.0
2013,12-11,8432.639999999996,563.5100000000002,846.0800000000002,726,582.0
2013,07-03,8487.659999999998,506.73000000000013,762.12,762,549.0
2013,07-22,8791.800000000001,535.3700000000001,807.4600000000002,750,534.0
2013,07-10,7827.040000000001,469.63,710.23,790,569.5
2013,05-22,5487.539999999998,364.57000000000005,547.8100000000002,492,393.0
2013,09-05,8791.499999999996,561.4900000000002,843.1600000000002,792,562.5
2013,12-28,8810.939999999997,589.3000000000001,887.17,642,532.5
