year,specefic_date,total sale_dollars,total state_bottle_cost,total state_bottle_retail,total bottles_sold,total volume_sold_liters
2014,10-20,11040.760000000002,623.7600000000001,939.8200000000002,990,707.8299999999999
2014,03-05,7207.859999999999,494.6400000000001,742.6399999999998,629,481.88
2014,08-27,16914.22,850.1700000000004,1276.8400000000006,1402,1293.76
2014,02-20,8009.4400000000005,508.71999999999997,763.5600000000001,725,493.88
2014,06-23,12412.969999999998,634.8499999999999,952.8799999999999,1030,790.06
2014,11-19,16010.510000000007,809.3100000000001,1214.1500000000003,1282,1224.76
2014,07-01,10143.610000000002,604.3199999999999,909.8199999999998,906,630.0
2014,01-08,9783.16,646.3599999999999,970.1100000000002,797,594.38
2014,09-04,7889.690000000001,375.21,563.18,796,551.26
2014,04-30,10477.019999999999,686.5799999999998,1031.7400000000005,807,594.26
2014,08-21,7862.77,458.41,688.96,623,442.88
2014,02-05,6505.180000000001,471.5,709.6499999999999,555,467.76
2014,05-27,6603.380000000001,392.58,589.9200000000001,533,400.88
2014,07-31,5717.980000000001,351.9400000000001,529.8100000000001,550,362.26
2014,02-10,12247.52000000001,777.83,1168.6800000000003,1006,770.26
2014,08-11,10206.009999999998,692.4700000000003,1039.21,755,573.38
2014,02-19,9926.209999999997,509.16999999999996,764.9,887,654.38
2014,07-09,8882.510000000002,533.08,801.65,875,613.88
2014,04-15,7921.129999999999,481.28000000000003,722.0600000000001,688,530.38
2014,10-02,8225.44,524.9899999999999,789.8600000000001,677,529.88
2014,03-10,8815.950000000003,549.9299999999998,824.8700000000001,768,586.5
2014,11-07,11936.130000000001,327.84999999999997,492.86,623,453.38
2014,06-02,12778.54,813.9600000000003,1223.0,1060,931.38
2014,07-30,8376.660000000002,562.3000000000002,845.0299999999997,845,595.88
2014,12-27,9460.780000000002,609.9300000000002,917.1,763,585.6800000000001
2014,11-21,8584.709999999997,552.5100000000001,828.9100000000002,640,506.26
2014,11-18,12376.860000000004,729.2900000000001,1097.3799999999994,1043,748.88
2014,12-18,8877.339999999997,537.2400000000001,807.2,713,558.38
2014,04-07,8776.980000000001,516.5699999999999,778.2799999999997,785,622.88
2014,07-28,9080.32,607.95,913.3800000000001,781,619.02
2014,09-15,5637.5999999999985,383.74999999999994,576.1199999999999,521,391.88
2014,08-28,9411.51,576.5600000000003,865.9999999999999,845,622.88
2014,03-19,7669.739999999999,498.2200000000001,748.3,711,489.26
2014,09-23,7689.779999999998,493.11,740.0499999999997,640,459.76
2014,11-04,6284.430000000003,379.47999999999996,570.0700000000002,545,412.88
2014,03-24,8082.689999999998,571.1400000000002,857.66,695,561.38
2014,12-22,11480.429999999998,663.6100000000001,998.2399999999999,956,685.52
2014,06-04,9977.599999999999,640.4100000000002,962.11,857,646.76
2014,05-22,4479.1500000000015,268.20000000000005,402.56000000000006,437,321.38
2014,10-29,9786.530000000002,582.2700000000001,875.6700000000001,847,590.62
2014,02-24,10303.590000000004,695.24,1044.5400000000004,827,630.38
2014,06-25,9474.140000000001,608.86,914.9900000000002,832,612.88
2014,07-29,6763.739999999999,432.69000000000005,649.7000000000002,568,454.38
2014,09-17,8793.22,512.9899999999999,769.8599999999999,791,562.88
2014,12-03,13725.500000000005,866.6899999999997,1302.9800000000007,988,717.76
2014,02-17,8124.480000000002,431.9,649.14,772,519.76
2014,10-27,10309.370000000003,679.5400000000002,1023.7300000000004,784,611.38
2014,04-14,7772.169999999999,531.1700000000002,798.28,683,513.38
2014,02-25,6396.840000000001,439.86000000000007,661.43,538,432.88
2014,11-06,11199.62,489.2799999999998,734.5500000000001,898,604.38
2014,09-11,6870.279999999999,461.03,691.7999999999998,574,458.38
2014,01-30,8069.400000000001,524.2199999999999,787.3000000000004,653,436.88
2014,01-06,11982.720000000005,776.88,1166.0900000000001,1010,748.88
2014,08-18,7853.200000000001,501.2399999999999,754.2400000000002,743,573.38
2014,12-20,8396.56,528.88,796.8100000000001,617,517.88
2014,03-26,8824.66,571.3299999999999,857.6900000000002,674,544.88
2014,07-21,9670.310000000001,540.71,814.4900000000001,929,631.88
2014,05-01,7559.990000000002,526.2699999999999,792.83,617,501.38
2014,12-02,9606.939999999999,646.0200000000002,973.7899999999998,850,626.26
2014,03-11,6093.349999999999,434.30000000000007,651.9200000000001,472,378.88
2014,11-12,10635.19,673.4900000000001,1010.63,866,652.88
2014,05-06,7556.680000000001,488.61,735.51,598,453.76
2014,09-02,9377.450000000003,627.45,941.3799999999999,758,624.14
2014,05-19,8964.49,411.78000000000003,618.7599999999999,743,649.88
2014,03-17,9491.17,588.3700000000002,883.0100000000001,857,631.88
2014,07-17,5852.649999999998,344.17,516.6,568,368.26
2014,05-08,5849.8600000000015,379.78999999999996,571.0799999999999,551,417.38
2014,10-15,6919.210000000003,420.27,634.0799999999998,743,516.38
2014,12-10,12092.51,757.5900000000003,1138.5200000000004,893,660.5
2014,08-14,8211.58,543.0899999999999,815.4300000000001,635,450.38
2014,03-13,11314.940000000002,366.49000000000007,550.26,856,684.76
2014,04-08,7870.889999999999,479.7900000000001,720.6899999999998,670,530.26
